PG.ProteinGroups,UniqueSampleID,Abundance,TREAT1_clean,condition
Q8TB73,20250914_FJ_FQ_F85,7.965589933928072,high,湿热
Q8TB73,20250914_FJ_FQ_F88,7.562226117625724,high,湿热
Q8TB73,20250914_FJ_FQ_F89,6.852331955248079,high,湿热
Q8TB73,20250914_FJ_FQ_F93,8.471267498799406,low,湿热
Q8TB73,20250914_FJ_FQ_F94,7.866061293137441,control,湿热
Q8TB73,20250914_FJ_FQ_F102,9.262758404607569,high,湿热
Q8TB73,20250914_FJ_FQ_F105,9.470739170149958,high,湿热
Q8TB73,20250914_FJ_FQ_F106,8.69243288883115,high,湿热
Q8TB73,20250914_FJ_FQ_F107,9.183418520931193,low,湿热
Q8TB73,20250914_FJ_FQ_F110,8.26465992965797,high,湿热
Q8TB73,20250914_FJ_FQ_F111,7.199257168121332,low,湿热
Q8TB73,20250914_FJ_FQ_F118,8.500566567105043,low,湿热
Q8TB73,20250914_FJ_FQ_F121,7.889349754274215,high,湿热
Q8TB73,20250914_FJ_FQ_F122,7.365770830491862,high,湿热
Q8TB73,20250914_FJ_FQ_F123,9.3058759688152,high,湿热
Q8TB73,20250914_FJ_FQ_F124,7.930986955833086,high,湿热
Q8TB73,20250914_FJ_FQ_F125,7.47335745020964,high,湿热
Q8TB73,20250914_FJ_FQ_F126,6.431048268283828,high,湿热
Q8TB73,20250914_FJ_FQ_F128,7.900138142907275,low,湿热
Q8TB73,20250914_FJ_FQ_F129,,high,湿热
Q8TB73,20250914_FJ_FQ_F131,8.476927864112222,control,湿热
Q8TB73,20250914_FJ_FQ_F135,7.319438528604036,high,湿热
Q8TB73,20250914_FJ_FQ_F137,8.373226532214119,control,湿热
Q8TB73,20250914_FJ_PT_P2,8.266200912498961,control,湿热
Q8TB73,20250914_FJ_PT_P3,9.139111790486753,control,湿热
Q8TB73,20250914_FJ_PT_P4,9.195595988979436,low,湿热
Q8TB73,20250914_FJ_PT_P6,8.281682319730992,high,湿热
Q8TB73,20250914_FJ_PT_P7,9.039530558125813,control,湿热
Q8TB73,20250914_FJ_PT_P8,9.029225039334635,low,湿热
Q8TB73,20250914_FJ_PT_P9,8.741742543797379,low,湿热
Q8TB73,20250914_FJ_PT_P10,8.276290138208946,low,湿热
Q8TB73,20250914_FJ_PT_P11,9.403605915677117,high,湿热
Q8TB73,20250914_FJ_PT_P13,7.8070290026917055,low,湿热
Q8TB73,20250914_FJ_PT_P15,9.798358081420657,low,湿热
Q8TB73,20250914_FJ_PT_P17,8.213020835638515,high,湿热
Q8TB73,20250914_FJ_PT_P18,7.503879710164095,high,湿热
Q8TB73,20250914_FJ_PT_P19,8.441185877871176,high,湿热
Q8TB73,20250914_FJ_PT_P20,8.120957487112307,low,湿热
Q8TB73,20250914_FJ_PT_P21,8.884571044404213,high,湿热
Q8TB73,20250914_FJ_PT_P22,6.7985929274244645,low,湿热
Q8TB73,20250914_FJ_PT_P23,8.83612193419275,low,湿热
Q8TB73,20250914_FJ_PT_P24,7.915371286095545,high,湿热
Q8TB73,20250914_FJ_PT_P25,7.4143167119448155,low,湿热
Q8TB73,20250914_FJ_PT_P26,8.850828171357888,high,湿热
Q8TB73,20250914_FJ_PT_P27,9.995756974050687,high,湿热
Q8TB73,20250914_FJ_PT_P29,8.46400074015139,high,湿热
Q8TB73,20250914_FJ_PT_P30,8.780956304654428,high,湿热
Q8TB73,20250914_FJ_PT_P33,9.002312344452456,high,湿热
Q8TB73,20251001_FJ_FQ_F83,8.348261197472553,low,湿热
Q8TB73,20251001_FJ_FQ_F95,7.241510439507708,high,湿热
Q8TB73,20251001_FJ_FQ_F97,7.610127977900584,high,湿热
Q8TB73,20251001_FJ_FQ_F105,7.9982276624742905,high,湿热
Q8TB73,20251001_FJ_FQ_F120,8.3574379042988,high,湿热
Q8TB73,20251001_FJ_FQ_F136,7.279057633479751,control,湿热
Q8TB73,20251001_FJ_FQ_F141,8.631113650184648,control,湿热
Q8TB73,20251001_FJ_FQ_F147,8.785690820904271,high,湿热
Q8TB73,20251001_FJ_FQ_F150,7.065344308182597,control,湿热
Q8TB73,20251001_FJ_FQ_F154,9.25689712534108,high,湿热
Q8TB73,20251001_FJ_FQ_F158,6.76867288735507,high,湿热
Q8TB73,20251001_FJ_FQ_F163,7.431984025176397,control,湿热
Q8TB73,20251001_FJ_FQ_F165,8.790020701563588,control,湿热
Q8TB73,20251001_FJ_FQ_F168,8.197779116158824,high,湿热
Q8TB73,20251001_FJ_FQ_F170,9.431491355583049,control,湿热
Q8TB73,20251001_FJ_FQ_F173,8.899659413554414,low,湿热
Q8TB73,20251001_FJ_FQ_F174,8.935932876545635,low,湿热
Q8TB73,20251001_FJ_FQ_F175,8.056843410431593,low,湿热
Q8TB73,20251001_FJ_FQ_F176,9.260454137187006,low,湿热
Q8TB73,20251001_FJ_FQ_F177,9.062363068379819,low,湿热
Q8TB73,20251001_FJ_FQ_F180,8.337242275972859,low,湿热
Q8TB73,20251001_FJ_FQ_F183,9.836491430275952,low,湿热
Q8TB73,20251001_FJ_FQ_F185,9.474246858907094,low,湿热
Q8TB73,20251001_XZ_YA_1,9.821114050118053,low,高海拔
Q8TB73,20251001_XZ_YA_2,8.708127513776176,low,高海拔
Q8TB73,20251001_XZ_YA_3,7.730185886544875,low,高海拔
Q8TB73,20251001_XZ_YA_4,8.98761809766955,low,高海拔
Q8TB73,20251001_XZ_YA_5,8.416428254357664,low,高海拔
Q8TB73,20251001_XZ_YA_6,9.136052542816488,low,高海拔
Q8TB73,20251001_XZ_YA_7,7.908764676677508,low,高海拔
Q8TB73,20251001_XZ_YA_8,8.82530062958822,low,高海拔
Q8TB73,20251001_XZ_YA_9,9.221260823196326,low,高海拔
Q8TB73,20251001_XZ_YA_10,9.946195681148293,low,高海拔
Q8TB73,20251001_XZ_YA_11,6.386022707329421,low,高海拔
Q8TB73,20251001_XZ_YA_12,9.154250737166695,low,高海拔
Q8TB73,20251001_XZ_YA_13,9.568129390887535,low,高海拔
Q8TB73,20251001_XZ_YA_14,9.027162903435425,low,高海拔
Q8TB73,20251001_XZ_YA_15,10.25111988716125,low,高海拔
Q8TB73,20251001_XZ_YA_16,8.84910935816758,low,高海拔
Q8TB73,20251001_XZ_YA_17,9.214024387711824,low,高海拔
Q8TB73,20251001_XZ_YA_18,9.074217263311061,low,高海拔
Q8TB73,20251001_XZ_YA_19,9.691872135664891,low,高海拔
Q8TB73,20251001_XZ_YA_20,8.49809369421915,control,高海拔
Q8TB73,20251001_XZ_YA_21,8.442209896269642,control,高海拔
Q8TB73,20251001_XZ_YA_22,6.245978847488367,high,高海拔
Q8TB73,20251001_XZ_YB_2,9.02289621629004,control,高海拔
Q8TB73,20251001_XZ_YB_4,9.942357357770755,control,高海拔
Q8TB73,20251001_XZ_YB_6,8.626242536688085,control,高海拔
Q8TB73,20251001_XZ_YB_9,8.859598101267052,control,高海拔
Q8TB73,20251001_XZ_YB_10,9.359460839314403,control,高海拔
Q8TB73,20251001_XZ_YB_11,8.618489685849191,control,高海拔
Q8TB73,20251001_XZ_YB_12,7.416021119630808,control,高海拔
Q8TB73,20251001_XZ_YB_14,9.073116784319055,control,高海拔
Q8TB73,20251001_XZ_YB_15,8.680202078168389,control,高海拔
Q8TB73,20251001_XZ_YB_19,8.895253163453154,control,高海拔
Q8TB73,20251001_XZ_YC_1,7.741099494648438,control,高海拔
Q8TB73,20251001_XZ_YC_2,9.17695150768287,control,高海拔
Q8TB73,20251001_XZ_YC_3,9.092340512328354,high,高海拔
Q8TB73,20251001_XZ_YC_4,9.172206361948371,control,高海拔
Q8TB73,20251001_XZ_YC_5,8.504083209528979,high,高海拔
Q8TB73,20251001_XZ_YC_6,8.59218645912658,low,高海拔
Q8TB73,20251001_XZ_YC_7,9.592150522714535,low,高海拔
Q8TB73,20251001_XZ_YC_8,9.120808659048787,control,高海拔
Q8TB73,20251001_XZ_YC_9,9.82705936864482,low,高海拔
Q8TB73,20251001_XZ_YC_10,9.863327918920954,high,高海拔
Q8TB73,20251001_XZ_YC_11,8.06312430696787,high,高海拔
Q8TB73,20251001_XZ_YC_12,9.76520140547865,high,高海拔
Q8TB73,20251001_XZ_YC_13,8.695067255297728,high,高海拔
Q8TB73,20251001_XZ_YC_14,8.928234076956468,high,高海拔
Q8TB73,20251001_XZ_YC_15,9.146709898826874,high,高海拔
Q8TB73,20251001_XZ_YC_16,9.081623539294593,high,高海拔
Q8TB73,20251001_XZ_YC_17,8.525022261703603,high,高海拔
Q8TB73,20251001_XZ_YC_18,7.433827110875489,low,高海拔
Q8TB73,20251001_XZ_YC_19,8.583949970262928,high,高海拔
Q8TB73,20251001_XZ_YC_20,8.131486014096728,low,高海拔
Q8TB73,20251001_XZ_YC_21,8.423870306106496,high,高海拔
Q8TB73,20251001_XZ_YC_22,8.538814242481905,high,高海拔
Q8TB73,20251001_XZ_YC_23,8.571110658721377,low,高海拔
Q8TB73,20251001_XZ_YC_24,8.273348853043203,high,高海拔
Q8TB73,20251001_XZ_YC_25,7.514439811318556,high,高海拔
Q8TB73,20251001_XZ_YC_26,8.990442551028883,high,高海拔
Q8TB73,20251001_XZ_YC_27,6.024963779358945,high,高海拔
Q8TB73,20251001_XZ_YC_28,8.271889704408851,high,高海拔
Q8TB73,20251001_XZ_YC_29,7.448875636084777,high,高海拔
Q8TB73,20251001_XZ_YC_30,9.10640143712238,low,高海拔
Q8TB73,20251001_XZ_YC_31,8.72377862415495,control,高海拔
Q8TB73,20251001_XZ_YC_32,8.908987717627456,high,高海拔
Q8TB73,20251001_XZ_YC_33,9.023775499906503,high,高海拔
Q8TB73,20251001_XZ_YC_34,9.36481742165124,control,高海拔
Q8TB73,20251001_XZ_YD_1,9.224173945663397,low,高海拔
Q8TB73,20251001_XZ_YD_3,7.751939639965778,control,高海拔
Q8TB73,20251001_XZ_YD_4,7.9540388322581235,control,高海拔
Q8TB73,20251001_XZ_YD_5,7.9468407000065024,low,高海拔
Q8TB73,20251001_XZ_YD_6,6.764940818615563,control,高海拔
Q8TB73,20251001_XZ_YD_7,8.545413479359343,high,高海拔
Q8TB73,20251001_XZ_YD_8,7.501834512882472,high,高海拔
Q8TB73,20251001_XZ_YD_9,7.532547957091816,high,高海拔
Q8TB73,20251001_XZ_YD_10,8.426504838503398,high,高海拔
Q8TB73,20251001_XZ_YD_11,9.611127937466224,high,高海拔
Q8TB73,20251001_XZ_YD_12,8.586442511939124,control,高海拔
Q8TB73,20251001_XZ_YD_13,8.873532071075834,control,高海拔
Q8TB73,20251001_XZ_YD_14,8.522545734100925,control,高海拔
Q8TB73,20251001_XZ_YD_15,8.45901830076197,low,高海拔
Q8TB73,20251001_XZ_YD_16,10.128087960108623,high,高海拔
Q8TB73,20251001_XZ_YD_17,8.958309680537393,low,高海拔
Q8TB73,20251001_XZ_YD_18,9.131976246032165,high,高海拔
Q8TB73,20251001_XZ_YD_19,8.02716189078583,control,高海拔
Q8TB73,20251001_XZ_YD_20,8.839435539010028,control,高海拔
Q8TB73,20251001_XZ_YD_21,8.937701576103274,control,高海拔
Q8TB73,20251001_XZ_YD_22,8.135529720762086,control,高海拔
Q8TB73,20251001_XZ_YD_23,10.00154100116891,low,高海拔
Q8TB73,20251001_XZ_YD_24,7.176388818554477,low,高海拔
Q8TB73,20251001_XZ_YD_25,7.379655595059429,low,高海拔
Q8TB73,20251001_XZ_YD_26,7.950514605325329,low,高海拔
Q8TB73,20251001_XZ_YD_27,9.32002071646003,low,高海拔
Q8TB73,20251001_XZ_YD_28,8.820042684840674,low,高海拔
Q8TB73,20251026_FJ_PT_P31,8.015279943136509,control,湿热
Q8TB73,20251026_FJ_QZ_Q73,8.093866273450907,control,湿热
Q8TB73,20251026_FJ_QZ_Q74,8.575296064961409,low,湿热
Q8TB73,20251026_FJ_QZ_Q75,8.6672558022868,low,湿热
Q8TB73,20251026_FJ_QZ_Q76,8.396555657609515,high,湿热
Q8TB73,20251026_FJ_QZ_Q77,8.105083974820378,high,湿热
Q8TB73,20251026_FJ_QZ_Q78,8.816435371109408,high,湿热
Q8TB73,20251026_FJ_QZ_Q79,8.961493765443715,control,湿热
Q8TB73,20251026_FJ_QZ_Q80,9.095670981805926,low,湿热
Q8TB73,20251026_FJ_QZ_Q81,9.083791747143515,low,湿热
Q8TB73,20251026_FJ_QZ_Q82,8.754590591339253,control,湿热
Q8TB73,20251026_FJ_QZ_Q83,8.363207038928586,control,湿热
Q8TB73,20251104_FJ_FQ_F178,9.683114342240238,low,湿热
Q8TB73,20251104_FJ_FQ_F179,9.321228437422295,high,湿热
Q8TB73,20251107_XZ_YD_2,8.008664214389828,low,高海拔
Q8TB73,20260527_XZ_GG_1,7.85033269839151,low,高海拔
Q8TB73,20260527_XZ_GG_2,8.714681848645103,low,高海拔
Q8TB73,20260527_XZ_GG_3,8.947102533910938,low,高海拔
Q8TB73,20260527_XZ_GG_4,8.49584392848483,low,高海拔
Q8TB73,20260527_XZ_GG_5,8.67180785282748,low,高海拔
Q8TB73,20260527_XZ_GG_6,7.609504200945948,low,高海拔
Q8TB73,20260527_XZ_GG_7,8.333676487861567,low,高海拔
Q8TB73,20260527_XZ_GG_8,8.505966096301659,low,高海拔
Q8TB73,20260527_XZ_GG_9,8.8633588318487,low,高海拔
Q8TB73,20260527_XZ_GG_10,9.302366436141618,low,高海拔
Q8TB73,20260527_XZ_GG_11,8.709317660413765,low,高海拔
Q8TB73,20260527_XZ_GG_12,9.3197197994558,low,高海拔
Q8TB73,20260527_XZ_GG_13,9.28243040443588,low,高海拔
Q8TB73,20260527_XZ_GG_14,8.964685907393603,low,高海拔
Q8TB73,20260527_XZ_GG_15,9.051864599196094,low,高海拔
Q8TB73,20260527_XZ_GG_16,9.009001123196732,low,高海拔
Q8TB73,20260527_XZ_GG_17,7.909702773309068,low,高海拔
Q8TB73,20260527_XZ_GG_18,9.297505873652451,low,高海拔
Q8TB73,20260527_XZ_GG_19,9.291998025553857,low,高海拔
Q8TB73,20260527_XZ_GG_20,8.975557190676824,low,高海拔
Q8TB73,20260527_XZ_GG_21,8.306761370121542,low,高海拔
Q8TB73,20260527_XZ_GG_22,8.942897637400192,low,高海拔
Q8TB73,20260527_XZ_GG_23,7.909053112009305,low,高海拔
Q8TB73,20260527_XZ_GG_24,7.87463171053265,low,高海拔
Q8TB73,20260527_XZ_GG_25,9.18236449619696,low,高海拔
Q8TB73,20260527_XZ_GG_26,8.518245175308799,low,高海拔
Q8TB73,20260527_XZ_GG_27,8.867192473284428,low,高海拔
Q8TB73,20260527_XZ_GG_28,8.630844895330974,low,高海拔
Q8TB73,20260527_XZ_GG_29,8.964847426312062,low,高海拔
Q8TB73,20260527_XZ_GG_30,9.040439900284452,low,高海拔
Q8TB73,20260527_XZ_GG_31,9.245535298219735,high,高海拔
Q8TB73,20260527_XZ_GG_32,9.186097611011656,high,高海拔
Q8TB73,20260527_XZ_GG_33,8.565169731002756,high,高海拔
Q8TB73,20260527_XZ_GG_34,7.889329327986668,high,高海拔
Q8TB73,20260527_XZ_GG_35,7.85195849065705,high,高海拔
Q8TB73,20260527_XZ_GG_36,7.778044835611561,high,高海拔
Q8TB73,20260527_XZ_GG_37,7.833729286713812,high,高海拔
Q8TB73,20260527_XZ_GG_38,8.138977787254438,high,高海拔
Q8TB73,20260527_XZ_GG_39,8.539423898933217,high,高海拔
Q8TB73,20260527_XZ_GG_40,7.61195841988545,high,高海拔
Q8TB73,20260527_XZ_GG_41,8.28009660875995,high,高海拔
Q8TB73,20260527_XZ_GG_42,8.09831855501673,high,高海拔
Q8TB73,20260527_XZ_GG_43,8.141428951485569,high,高海拔
Q8TB73,20260527_XZ_GG_44,7.894573186138717,high,高海拔
Q8TB73,20260527_XZ_GG_46,6.642266359520157,high,高海拔
Q8TB73,20260527_XZ_GG_47,7.884952553366663,high,高海拔
Q8TB73,20260527_XZ_GG_50,8.258595936379036,high,高海拔
Q8TB73,20260527_XZ_GG_51,8.504679595648122,high,高海拔
Q8TB73,20260527_XZ_GG_52,7.7167245491273535,high,高海拔
Q8TB73,20260527_XZ_GG_53,8.288743453435968,high,高海拔
Q8TB73,20260527_XZ_GG_55,7.8537710807774515,high,高海拔
Q8TB73,20260527_XZ_GG_56,8.296056118230254,high,高海拔
Q8TB73,20260527_XZ_GG_59,7.869658412410938,high,高海拔
Q8TB73,20260527_XZ_GG_60,8.275612742726196,control,高海拔
Q8TB73,20260527_XZ_GG_62,7.970285413554597,control,高海拔
Q8TB73,20260527_XZ_GG_64,8.683155901920859,control,高海拔
Q8TB73,20260527_XZ_GG_65,7.9436514358344255,control,高海拔
Q8TB73,20260527_XZ_GG_66,8.66077587818261,control,高海拔
Q8TB73,20260527_XZ_GG_68,8.737609628609965,control,高海拔
Q8TB73,20260527_XZ_GG_69,8.633408797280518,control,高海拔
Q8TB73,20260527_XZ_GG_71,6.939664576831623,control,高海拔
Q8TB73,20260527_XZ_GG_72,7.90222503573326,control,高海拔
Q8TB73,20260527_XZ_GG_73,8.468247289338452,control,高海拔
Q8TB73,20260527_XZ_GG_74,7.13262288386772,control,高海拔
Q8TB73,20260527_XZ_GG_75,8.667141759935328,control,高海拔
Q8TB73,20260527_XZ_GG_76,8.684743805735248,control,高海拔
Q8TB73,20260527_XZ_GG_77,7.951549478634411,control,高海拔
Q8TB73,20260527_XZ_GG_78,8.576953897668657,control,高海拔
Q8TB73,20260527_XZ_GG_79,7.548369217681697,control,高海拔
Q8TB73,20260527_XZ_GG_80,7.699672524483736,control,高海拔
Q8TB73,20260527_XZ_GG_81,7.48227965237238,low,高海拔
Q8TB73,20260527_XZ_GG_82,7.787789398151264,low,高海拔
Q8TB73,20260527_XZ_GG_83,8.055940877913391,low,高海拔
Q8TB73,20260527_XZ_GG_84,8.478812813350572,low,高海拔
Q8TB73,20260527_XZ_GG_85,7.681431455148186,low,高海拔
Q8TB73,20260527_XZ_GG_86,9.10784426209944,low,高海拔
Q8TB73,20260527_XZ_GG_87,8.12975246302336,low,高海拔
Q8TB73,20260527_XZ_GG_88,8.613062587851948,low,高海拔
Q8TB73,20260527_XZ_GG_89,7.954535531247302,low,高海拔
Q8TB73,20260527_XZ_GG_92,9.009996689508508,low,高海拔
Q8TB73,20260527_XZ_GG_93,7.659526914550112,low,高海拔
Q8TB73,20260527_XZ_GG_94,9.375661518004845,low,高海拔
Q8TB73,20260527_XZ_GG_95,7.914801440477843,low,高海拔
Q8TB73,20260527_XZ_GG_96,8.6200367666618245,low,高海拔
Q8TB73,20260527_XZ_GG_97,7.7975698071027315,low,高海拔
Q8TB73,20260527_XZ_GG_98,7.647688756740789,low,高海拔
Q8TB73,20260527_XZ_GG_99,8.135486665592746,low,高海拔
Q8TB73,20260527_XZ_GG_100,8.150218943358478,low,高海拔
Q8TB73,20260527_XZ_GG_101,7.72536459353334,low,高海拔
Q8TB73,20260527_XZ_GG_102,8.42102403122128,low,高海拔
Q8TB73,20260527_XZ_GG_103,7.789206162165521,low,高海拔
Q8TB73,20260527_XZ_GG_104,8.717026530339497,low,高海拔
Q8TB73,20260527_XZ_GG_105,6.990047597091358,low,高海拔
Q8TB73,20260527_XZ_GG_106,8.497283324906693,low,高海拔
Q8TB73,20260527_XZ_GG_121,8.32864041697811,control,高海拔
Q8TB73,20260527_XZ_GG_122,8.451610826686748,control,高海拔
Q8TB73,20260527_XZ_GG_123,7.757542609817813,high,高海拔
Q8TB73,20260527_XZ_GG_124,8.5058157931556,high,高海拔
Q8TB73,20260527_XZ_GG_125,7.444575261325765,control,高海拔
Q8TB73,20260527_XZ_GG_126,8.877765383771115,control,高海拔
Q8TB73,20260527_XZ_GG_128,7.2671893080400265,control,高海拔
Q8TB73,20260527_XZ_GG_129,8.007256585610577,control,高海拔
Q8TB73,20260527_XZ_GG_130,8.49827414739865,control,高海拔
Q8TB73,20260527_XZ_GG_131,9.201910921047265,control,高海拔
Q8TB73,20260527_XZ_GG_132,8.347984491093023,control,高海拔
Q8TB73,20260527_XZ_GG_135,8.16117033448815,control,高海拔
Q8TB73,20260527_XZ_GG_136,8.714034484433393,control,高海拔
Q8TB73,20260527_XZ_GG_137,7.8353585615560455,control,高海拔
Q8TB73,20260527_XZ_GG_138,8.47233807991395,low,高海拔
Q8TB73,20260527_XZ_GG_139,8.357234783400605,low,高海拔
Q8TB73,20260527_XZ_GG_140,8.63063618709085,high,高海拔
Q8TB73,20260527_XZ_GG_141,7.742206007451993,high,高海拔
Q8TB73,20260527_XZ_GG_142,7.918145700753535,high,高海拔
Q8TB73,20260527_XZ_GG_143,7.747612183313999,low,高海拔
Q8TB73,20260527_XZ_GG_144,8.533670742184588,high,高海拔
Q8TB73,20260527_XZ_GG_145,8.309963662503131,high,高海拔
Q8TB73,20260527_XZ_GG_146,8.603293892957655,low,高海拔
Q8TB73,20260527_XZ_GG_147,7.827899907486284,high,高海拔
Q8TB73,20260527_XZ_GG_148,7.40067465452381,high,高海拔
Q8TB73,20260527_XZ_GG_149,6.679453360569617,high,高海拔
Q8TB73,20260527_XZ_GG_150,8.04455037537512,high,高海拔
Q8TB73,20260527_XZ_GG_151,8.647805225312217,low,高海拔
Q8TB73,20260527_XZ_GG_152,7.710488118215375,control,高海拔
Q8TB73,20260527_XZ_GG_153,7.162470468620055,high,高海拔
Q8TB73,20260527_XZ_GG_154,6.994236543271655,low,高海拔
Q8TB73,20260527_XZ_GG_155,7.723936799768757,high,高海拔
Q8TB73,20260527_XZ_GG_156,7.4585998584329465,high,高海拔
Q8TB73,20260527_XZ_GG_157,8.28708134425803,high,高海拔
Q8TB73,20260527_XZ_GG_158,7.896434037925912,low,高海拔
Q8TB73,20260527_XZ_GG_159,8.450545764918207,high,高海拔
Q8TB73,20260527_XZ_GG_160,7.709608576096771,high,高海拔
Q8TB73,20260527_XZ_GG_161,7.676588243569196,low,高海拔
Q8TB73,20260527_XZ_GG_162,6.524283683893074,high,高海拔
Q8TB73,20260527_XZ_GG_163,7.988975603333096,low,高海拔
Q8TB73,20260527_XZ_GG_164,7.399984539639841,low,高海拔
Q8TB73,20260527_XZ_GG_165,6.990714419432656,high,高海拔
Q8TB73,20260527_XZ_GG_166,7.605274342962067,low,高海拔
Q8TB73,20260527_XZ_GG_167,7.657932251262833,high,高海拔
Q8TB73,20260527_XZ_GG_168,7.652513169420055,high,高海拔
Q8TB73,20260527_XZ_GG_169,7.048479390535202,high,高海拔
Q8TB73,20260527_XZ_GG_170,7.080276086250247,low,高海拔
Q8TB73,20260527_XZ_GG_171,7.915979736301742,high,高海拔
