"UniqueSampleID","Exposure","Raw_value","Value","Missing","Metric","QC_value"
"20250914_FJ_FQ_F123","Long exposure","2",2,FALSE,"detected_protein_groups",2117
"20250914_FJ_FQ_F124","Long exposure","2",2,FALSE,"detected_protein_groups",1924
"20250914_FJ_FQ_F125","Long exposure","2",2,FALSE,"detected_protein_groups",1866
"20250914_FJ_FQ_F126","Long exposure","2",2,FALSE,"detected_protein_groups",1302
"20250914_FJ_FQ_F128","Short exposure","2",2,FALSE,"detected_protein_groups",2014
"20250914_FJ_FQ_F129","Long exposure","2",2,FALSE,"detected_protein_groups",1666
"20250914_FJ_FQ_F131","Control","2",2,FALSE,"detected_protein_groups",1863
"20250914_FJ_FQ_F135","Long exposure","2",2,FALSE,"detected_protein_groups",1851
"20250914_FJ_FQ_F137","Control","2",2,FALSE,"detected_protein_groups",2302
"20251001_FJ_FQ_F83","Short exposure","2",2,FALSE,"detected_protein_groups",1934
"20251001_FJ_FQ_F95","Long exposure","2",2,FALSE,"detected_protein_groups",1525
"20251001_FJ_FQ_F97","Long exposure","2",2,FALSE,"detected_protein_groups",1951
"20251001_FJ_FQ_F105","Long exposure","2",2,FALSE,"detected_protein_groups",1463
"20251001_FJ_FQ_F120","Long exposure","2",2,FALSE,"detected_protein_groups",1939
"20251001_FJ_FQ_F136","Control","2",2,FALSE,"detected_protein_groups",1978
"20251001_FJ_FQ_F141","Control","2",2,FALSE,"detected_protein_groups",2198
"20251001_FJ_FQ_F147","Long exposure","2",2,FALSE,"detected_protein_groups",1756
"20251001_FJ_FQ_F150","Control","2",2,FALSE,"detected_protein_groups",2126
"20251001_FJ_FQ_F154","Long exposure","2",2,FALSE,"detected_protein_groups",2197
"20251001_FJ_FQ_F158","Long exposure","2",2,FALSE,"detected_protein_groups",1490
"20251001_FJ_FQ_F163","Control","2",2,FALSE,"detected_protein_groups",1766
"20251001_FJ_FQ_F165","Control","2",2,FALSE,"detected_protein_groups",1882
"20251001_FJ_FQ_F168","Long exposure","2",2,FALSE,"detected_protein_groups",1973
"20251001_FJ_FQ_F170","Control","2",2,FALSE,"detected_protein_groups",2167
"20251001_FJ_FQ_F173","Short exposure","2",2,FALSE,"detected_protein_groups",2215
"20251001_FJ_FQ_F174","Short exposure","2",2,FALSE,"detected_protein_groups",1904
"20251001_FJ_FQ_F175","Short exposure","2",2,FALSE,"detected_protein_groups",1860
"20251001_FJ_FQ_F176","Short exposure","2",2,FALSE,"detected_protein_groups",2077
"20251001_FJ_FQ_F177","Short exposure","2",2,FALSE,"detected_protein_groups",2205
"20251001_FJ_FQ_F180","Short exposure","2",2,FALSE,"detected_protein_groups",2008
"20251001_FJ_FQ_F183","Short exposure","2",2,FALSE,"detected_protein_groups",2587
"20251001_FJ_FQ_F185","Short exposure","2",2,FALSE,"detected_protein_groups",2259
"20251026_FJ_QZ_Q73","Control","0",0,FALSE,"detected_protein_groups",2032
"20251026_FJ_QZ_Q74","Short exposure","0",0,FALSE,"detected_protein_groups",1785
"20251026_FJ_QZ_Q75","Short exposure","0",0,FALSE,"detected_protein_groups",2127
"20251026_FJ_QZ_Q76","Long exposure","0",0,FALSE,"detected_protein_groups",1892
"20251026_FJ_QZ_Q77","Long exposure","0",0,FALSE,"detected_protein_groups",2123
"20251026_FJ_QZ_Q78","Long exposure","0",0,FALSE,"detected_protein_groups",2174
"20251026_FJ_QZ_Q79","Control","0",0,FALSE,"detected_protein_groups",1793
"20251026_FJ_QZ_Q80","Short exposure","0",0,FALSE,"detected_protein_groups",2012
"20251026_FJ_QZ_Q81","Short exposure","0",0,FALSE,"detected_protein_groups",2164
"20251026_FJ_QZ_Q82","Control","0",0,FALSE,"detected_protein_groups",2251
"20251026_FJ_QZ_Q83","Control","0",0,FALSE,"detected_protein_groups",2160
"20251104_FJ_FQ_F178","Short exposure","2",2,FALSE,"detected_protein_groups",2913
"20251104_FJ_FQ_F179","Long exposure","2",2,FALSE,"detected_protein_groups",2602
