PG.ProteinGroups,missing_pct
O60749,48.747591522158
O60762,88.82466281310212
O60763,39.4990366088632
O60784,88.2466281310212
O60814;P57053;P58876;P62807;Q5QNW6;Q93079;Q99877;Q99879,0.0
O60826,95.95375722543352
O60841,62.6204238921002
O60844,26.204238921001927
O60869,53.75722543352601
O60884,38.34296724470135
O60888,22.54335260115607
O60890,98.65125240847784
O60896,54.14258188824663
O60909,52.601156069364166
O60911,62.6204238921002
O60925,76.49325626204238
O60934,89.01734104046243
O60936,18.88246628131021
O75015,38.34296724470135
O75023,68.59344894026975
O75044;P0DMP2,78.9980732177264
O75069,91.71483622350675
O75081,2.119460500963391
O75083,0.0
O75093,58.38150289017341
O75116,29.28709055876686
O75131,58.57418111753372
O75144,4.046242774566474
O75147,18.88246628131021
O75150,80.15414258188824
O75154,95.95375722543352
O75165,20.809248554913296
O75170,19.460500963391137
O75190,81.88824662813103
O75223,7.129094412331407
O75251,91.71483622350675
O75298,87.66859344894027
O75306,88.4393063583815
O75309,3.275529865125241
O75326,63.19845857418112
O75339,0.0
O75340,0.0
O75342,77.45664739884393
O75347,22.736030828516377
O75348,58.38150289017341
O75351,16.184971098265898
O75356,8.670520231213873
O75367,19.653179190751445
O75368,11.753371868978805
O75369,44.701348747591524
O75390,40.07707129094412
O75396,43.93063583815029
O75410,89.21001926782274
O75431,98.07321772639692
O75436,57.61078998073218
O75437,94.21965317919076
O75475,83.23699421965318
O75477,93.25626204238921
O75487,0.1926782273603083
O75489,85.74181117533719
O75494,96.53179190751445
O75531,13.872832369942195
O75533,89.40269749518305
O75556,88.4393063583815
O75558,22.54335260115607
O75563,42.77456647398844
O75578,44.3159922928709
O75592,91.32947976878613
O75596,28.13102119460501
O75602,77.07129094412332
O75608,42.00385356454721
O75629,83.62235067437379
O75636,0.0
O75643,77.26396917148362
O75663,83.23699421965318
O75688,78.61271676300578
O75694,99.61464354527938
O75695,26.589595375722542
O75716,97.30250481695568
O75752,0.3853564547206166
O75787,0.0
O75791,59.53757225433526
O75821,75.91522157996147
O75822,13.680154142581888
O75832,76.49325626204238
O75844,82.08092485549133
O75874,0.5780346820809248
O75882,0.5780346820809248
O75884,67.05202312138728
O75888,67.2447013487476
O75897,18.11175337186898
O75915,35.64547206165704
O75923,71.29094412331408
O75935,74.56647398843931
O75947,66.08863198458575
O75954,30.63583815028902
O75955,2.119460500963391
O75964,70.71290944123314
O75995,76.30057803468208
O76003,31.406551059730248
O76013,44.89402697495183
O76015,91.71483622350675
O76021,94.60500963391137
O76031,91.32947976878613
O76061,77.64932562620423
O76070,99.03660886319847
O76074,49.13294797687861
O94766,62.42774566473989
O94769,0.0
O94804,32.177263969171484
O94818,87.86127167630057
O94819,98.65125240847784
O94826,83.23699421965318
O94874,70.32755298651252
O94886,77.26396917148362
O94903,82.85163776493256
O94905,87.47591522157995
O94915,87.66859344894027
O94919,47.01348747591522
O94923,59.92292870905588
O94925,88.6319845857418
O94929,75.91522157996147
O94966,10.982658959537572
O94973,9.826589595375722
O94979,70.71290944123314
O94985,0.0
O95071,91.52215799614643
O95084,15.028901734104046
O95139,97.10982658959537
O95154,90.36608863198458
O95168,91.71483622350675
O95169,94.79768786127167
O95182,96.53179190751445
O95196,3.0828516377649327
O95197,76.6859344894027
O95202,76.30057803468208
O95236,14.450867052023122
O95260,71.86897880539499
O95292,76.30057803468208
O95295,91.90751445086705
O95299,76.878612716763
O95319,90.94412331406551
O95336,53.5645472061657
O95340,95.95375722543352
O95347,90.94412331406551
O95372,74.18111753371869
O95373,0.5780346820809248
O95376,42.58188824662813
O95379,79.96146435452793
O95393,48.747591522158
O95394,96.14643545279384
O95428,32.177263969171484
O95433,62.042389210019266
O95445,0.0
O95450,70.71290944123314
O95456,78.9980732177264
O95466,16.76300578034682
O95479,54.91329479768786
O95497,41.61849710982659
O95498,16.184971098265898
O95571,86.89788053949904
O95573,81.69556840077071
O95630,73.21772639691714
O95671,95.18304431599229
O95674,88.82466281310212
O95714,23.699421965317917
O95715,9.441233140655106
O95721,74.18111753371869
O95744,16.184971098265898
O95747,5.394990366088632
O95757,98.65125240847784
O95777,95.95375722543352
O95782,21.38728323699422
O95793,67.63005780346822
O95803;Q9H3R1,59.53757225433526
O95810,1.7341040462427744
O95819,39.30635838150289
O95831,73.41040462427746
O95834,77.45664739884393
O95861,84.39306358381504
O95865,77.64932562620423
O95866,44.3159922928709
O95870,68.97880539499036
O95897,71.67630057803468
O95954,53.94990366088632
O95967,0.7707129094412332
O95969,73.79576107899807
O95989,91.32947976878613
O96000,88.2466281310212
O96007,99.42196531791907
O96019,95.56840077071291
P00167,83.8150289017341
P00325,5.394990366088632
P00326,1.5414258188824663
P00338,0.0
P00352,6.9364161849710975
P00367,66.47398843930635
P00387,1.7341040462427744
P00390,43.15992292870906
P00403,69.55684007707129
P00441,26.011560693641616
P00450,0.0
P00451,0.0
P00488,0.0
P00491,0.1926782273603083
P00492,25.818882466281313
P00505,79.57610789980733
P00558,0.0
P00568,2.119460500963391
P00734,0.0
P00736,0.0
P00738,0.0
P00739,0.0
P00740,0.0
P00742,0.0
P00746,0.0
P00747,0.0
P00748,0.0
P00751,0.0
P00846,87.28323699421965
P00915,0.0
P00918,0.0
P00966,5.009633911368015
P01008,0.0
P01009,0.0
P01011,0.0
P01019,0.0
P01023,0.0
P01024,0.0
P01031,0.0
P01033,20.23121387283237
P01034,0.0
P01040,1.5414258188824663
P01042,0.0
P01111,1.348747591522158
P01116,19.26782273603083
P01130,33.140655105973025
P01133,68.59344894026975
P01137,10.404624277456648
P01210,87.47591522157995
P01266,1.7341040462427744
P01275,0.3853564547206166
P01303,75.72254335260115
P01344,0.1926782273603083
P01350,99.42196531791907
P01591,0.0
P01593;P01594,28.516377649325626
P01597;P04432,5.394990366088632
P01599,32.177263969171484
P01601,60.5009633911368
P01602,19.26782273603083
P01619,0.1926782273603083
P01624,0.0
P01699,0.1926782273603083
P01700,0.0
P01701,0.5780346820809248
P01703,1.348747591522158
P01704,17.341040462427745
P01705,51.252408477842
P01706,4.046242774566474
P01709,3.6608863198458574
P01714,2.119460500963391
P01715,34.296724470134876
P01717,0.0
P01721,48.16955684007707
P01730,50.28901734104046
P01732,16.570327552986512
P01742,36.41618497109826
P01743,27.74566473988439
P01767,80.15414258188824
P01780,0.0
P01814,37.57225433526011
P01817,6.551059730250482
P01833,0.7707129094412332
P01834,0.0
P01857,0.0
P01859,0.0
P01860,0.0
P01861,0.0
P01871,0.0
P01876,0.0
P01880,12.524084778420038
P01889,0.3853564547206166
P01893,0.1926782273603083
P01903,36.03082851637765
P01909,87.28323699421965
P01911,53.5645472061657
P02008,52.408477842003855
P02042,0.0
P02100,39.4990366088632
P02144,21.38728323699422
P02452,45.08670520231214
P02458,73.21772639691714
P02461,74.75915221579962
P02511,61.27167630057804
P02533,0.0
P02538,0.0
P02545,4.238921001926782
P02549,0.0
P02585,60.886319845857415
P02647,0.0
P02649,0.0
P02652,0.0
P02654,0.0
P02655,0.0
P02656,0.0
P02671,0.0
P02675,0.0
P02679,0.0
P02686,87.28323699421965
P02724,42.77456647398844
P02730,0.0
P02741,44.1233140655106
P02743,0.0
P02745,0.0
P02746,0.0
P02747,0.0
P02748,0.0
P02749,0.0
P02750,0.0
P02751,0.0
P02753,0.0
P02760,0.0
P02763,0.0
P02765,0.0
P02766,0.0
P02768,0.0
P02771,81.69556840077071
P02774,0.0
P02775,0.0
P02776,0.1926782273603083
P02786,0.0
P02787,0.0
P02788,23.699421965317917
P02790,0.0
P02792,81.88824662813103
P02794,55.49132947976878
P02810,87.66859344894027
P02818,36.60886319845857
P03950,1.348747591522158
P03951,0.0
P03952,0.0
P03956,42.00385356454721
P04003,0.0
P04004,0.0
P04040,0.0
P04049,89.98073217726397
P04062,10.404624277456648
P04066,44.1233140655106
P04070,0.0
P04075,0.0
P04080,29.865125240847785
P04083,0.7707129094412332
P04114,0.0
P04156,17.341040462427745
P04179,79.96146435452793
P04180,0.0
P04196,0.0
P04211,0.5780346820809248
P04217,0.0
P04233,0.7707129094412332
P04259,0.0
P04264,0.0
P04275,0.0
P04278,0.0
P04279,74.95183044315993
P04350,7.89980732177264
P04406,0.0
P04424,60.5009633911368
P04430,45.472061657032754
P04439,0.0
P04632,0.1926782273603083
P04746,91.71483622350675
P04792,1.5414258188824663
P04839,22.350674373795762
P04843,38.53564547206166
P04844,39.4990366088632
P04899,0.1926782273603083
P04908;P0C0S8;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1,0.0
P04921,16.377649325626205
P05019,2.312138728323699
P05023,1.9267822736030826
P05060,0.1926782273603083
P05062,15.414258188824661
P05067,0.0
P05089,1.9267822736030826
P05090,0.0
P05091,75.14450867052022
P05106,0.0
P05107,0.0
P05109,0.0
P05121,15.992292870905588
P05141,18.497109826589593
P05154,0.0
P05155,0.0
P05156,0.0
P05160,0.1926782273603083
P05161,92.29287090558766
P05164,17.726396917148364
P05165,98.65125240847784
P05166,96.91714836223507
P05186,20.809248554913296
P05198,23.121387283236995
P05204;Q15651,71.29094412331408
P05362,0.0
P05386,4.8169556840077075
P05387,1.348747591522158
P05388,0.1926782273603083
P05408,60.115606936416185
P05452,0.0
P05455,30.63583815028902
P05543,0.0
P05546,0.0
P05556,0.0
P05771,56.06936416184971
P05783,48.554913294797686
P05787,48.94026974951831
P05976,38.34296724470135
P05997,14.450867052023122
P06132,60.69364161849711
P06239,40.26974951830443
P06241,89.59537572254335
P06276,3.0828516377649327
P06280,78.03468208092485
P06307,96.72447013487476
P06310,0.9633911368015413
P06312,0.0
P06315,88.0539499036609
P06331,0.3853564547206166
P06396,0.0
P06454,0.9633911368015413
P06576,18.11175337186898
P06681,0.0
P06702,0.0
P06703,0.5780346820809248
P06727,0.0
P06729,86.51252408477842
P06730,59.73025048169557
P06732,29.28709055876686
P06733,0.0
P06734,5.009633911368015
P06737,36.41618497109826
P06744,12.138728323699421
P06748,42.00385356454721
P06753,1.1560693641618496
P06756,16.955684007707127
P06850,74.95183044315993
P06858,0.0
P07093,9.05587668593449
P07108,46.4354527938343
P07195,0.1926782273603083
P07203,1.1560693641618496
P07204,89.01734104046243
P07225,0.0
P07237,0.0
P07305,56.64739884393064
P07307,10.404624277456648
P07311,79.57610789980733
P07327,3.0828516377649327
P07332,91.52215799614643
P07333,0.0
P07339,0.0
P07355,0.0
P07357,0.0
P07358,0.0
P07359,0.0
P07360,0.0
P07384,0.0
P07437,0.1926782273603083
P07451,70.13487475915221
P07476,69.94219653179191
P07477,1.1560693641618496
P07585,0.0
P07602,3.8535645472061653
P07686,31.59922928709056
P07711,4.238921001926782
P07737,0.0
P07738,9.441233140655106
P07741,3.275529865125241
P07814,65.1252408477842
P07858,6.165703275529865
P07900,0.0
P07910,1.9267822736030826
P07911,54.14258188824663
P07942,0.0
P07947,2.312138728323699
P07948,11.753371868978805
P07951,38.15028901734104
P07954,53.75722543352601
P07988,5.780346820809249
P07996,0.0
P08034,96.53179190751445
P08123,31.021194605009633
P08133,0.0
P08134,75.52986512524085
P08174,63.39113680154143
P08185,0.0
P08195,0.9633911368015413
P08237,22.350674373795762
P08238,0.0
P08240,76.49325626204238
P08243,98.07321772639692
P08246,47.398843930635834
P08253,0.0
P08254,0.0
P08263;P09210,23.892100192678228
P08294,0.0
P08311,0.1926782273603083
P08319,0.0
P08397,40.655105973025044
P08473,88.0539499036609
P08493,0.0
P08514,0.0
P08519,0.0
P08559,84.20038535645472
P08567,0.5780346820809248
P08571,0.0
P08572,83.04431599229287
P08574,88.82466281310212
P08575,0.0
P08579,88.4393063583815
P08581,10.01926782273603
P08590,82.08092485549133
P08603,0.0
P08621,81.5028901734104
P08631,27.74566473988439
P08637,0.3853564547206166
P08648,3.4682080924855487
P08651,99.61464354527938
P08670,0.7707129094412332
P08697,0.0
P08708,59.92292870905588
P08709,0.0
P08727,9.826589595375722
P08729,13.48747591522158
P08754,14.258188824662813
P08758,3.275529865125241
P08779,1.7341040462427744
P08833,0.9633911368015413
P08842,98.26589595375722
P08865,5.5876685934489405
P09012,88.0539499036609
P09104,0.0
P09105,53.75722543352601
P09110,74.18111753371869
P09172,12.716763005780345
P09211,2.119460500963391
P09237,18.689788053949904
P09238,98.45857418111753
P09326,4.8169556840077075
P09327,89.78805394990366
P09382,0.5780346820809248
P09417,63.969171483622354
P09429,17.148362235067438
P09467,80.15414258188824
P09486,0.0
P09493,7.514450867052023
P09496,30.057803468208093
P09497,84.77842003853564
P09525,57.22543352601156
P09529,47.398843930635834
P09543,39.113680154142585
P09601,90.5587668593449
P09603,0.0
P09619,0.0
P09651,26.39691714836224
P09661,89.59537572254335
P09668,4.624277456647398
P09669,82.46628131021194
P09681,81.5028901734104
P09693,75.91522157996147
P09769,66.47398843930635
P09871,0.0
P09874,56.26204238921002
P09917,86.1271676300578
P09958,72.83236994219652
P09960,3.4682080924855487
P09972,71.09826589595376
P0C0L4,0.0
P0C0L5,0.0
P0C0S5;Q71UI9,43.54527938342967
P0C7P3,74.373795761079
P0C7P4;P47985,92.48554913294798
P0C875,88.4393063583815
P0CG29;P0CG30,96.91714836223507
P0DJD7;P0DJD8;P0DJD9,67.2447013487476
P0DJI8,0.0
P0DJI9,0.0
P0DMM9;P0DMN0,64.35452793834297
P0DMV8;P0DMV9,0.0
P0DOX2,0.0
P0DOX3,10.404624277456648
P0DOX4,34.104046242774565
P0DOX5,22.736030828516377
P0DOX7,0.0
P0DOX8,0.0
P0DOY2;P0DOY3,6.358381502890173
P0DP01,68.01541425818883
P0DP02,0.0
P0DP08,79.1907514450867
P0DP23;P0DP24;P0DP25,0.1926782273603083
P0DPH7;P0DPH8,0.0
P0DPI2,83.04431599229287
P0DTE1,35.45279383429673
P0DTE2,95.95375722543352
P0DTE7;P0DTE8;P0DUB6,52.98651252408478
P10124,0.0
P10155,62.042389210019266
P10253,61.849710982658955
P10301,23.121387283236995
P10321,13.102119460500964
P10398,98.84393063583815
P10412,0.1926782273603083
P10451,0.0
P10515,75.72254335260115
P10586,0.5780346820809248
P10599,0.3853564547206166
P10619,23.892100192678228
P10643,0.0
P10644,13.102119460500964
P10645,0.0
P10646,0.0
P10721,33.33333333333333
P10746,87.86127167630057
P10768,10.597302504816955
P10809,9.441233140655106
P10909,0.0
P10912,73.60308285163777
P10916,66.85934489402698
P11021,0.0
P11047,0.0
P11049,0.3853564547206166
P11142,0.0
P11150,4.238921001926782
P11166,0.5780346820809248
P11169,28.32369942196532
P11171,0.5780346820809248
P11172,65.70327552986512
P11177,83.62235067437379
P11182,91.32947976878613
P11215,0.0
P11216,31.213872832369944
P11217,17.148362235067438
P11226,0.1926782273603083
P11233,33.33333333333333
P11234,1.1560693641618496
P11245,71.09826589595376
P11277,0.0
P11279,12.33140655105973
P11310,71.29094412331408
P11362,2.697495183044316
P11387,67.63005780346822
P11388,93.64161849710982
P11413,7.89980732177264
P11441,91.90751445086705
P11586,2.5048169556840074
P11597,0.0
P11678,52.98651252408478
P11717,24.084778420038536
P11766,22.928709055876688
P11836,25.240847784200387
P11908,63.005780346820806
P11940,18.11175337186898
P12004,85.9344894026975
P12035,67.4373795761079
P12081,41.61849710982659
P12109,0.0
P12110,0.1926782273603083
P12111,0.0
P12235,82.08092485549133
P12236,42.58188824662813
P12259,0.0
P12268,73.21772639691714
P12270,78.42003853564547
P12273,7.321772639691715
P12277,40.46242774566474
P12318;P31995,50.28901734104046
P12429,26.78227360308285
P12544,98.26589595375722
P12814,0.0
P12821,0.3853564547206166
P12829,62.6204238921002
P12830,0.0
P12872,76.6859344894027
P12882,49.13294797687861
P12883,65.70327552986512
P12931,18.689788053949904
P12955,27.74566473988439
P12956,43.54527938342967
P13010,58.76685934489403
P13073,73.41040462427746
P13224,0.5780346820809248
P13473,16.377649325626205
P13489,10.982658959537572
P13497,0.0
P13498,68.40077071290945
P13501,57.996146435452786
P13521,79.1907514450867
P13535,92.29287090558766
P13569,45.27938342967245
P13591,0.0
P13598,0.9633911368015413
P13611,0.0
P13612,2.119460500963391
P13639,0.9633911368015413
P13645,0.0
P13646,0.0
P13647,0.0
P13667,0.9633911368015413
P13671,0.0
P13686,16.76300578034682
P13693,48.16955684007707
P13716,38.53564547206166
P13727,0.0
P13747,60.886319845857415
P13796,0.0
P13797,28.709055876685934
P13798,2.119460500963391
P13804,38.921001926782274
P13805,65.1252408477842
P13807,48.554913294797686
P13861,52.601156069364166
P13929,0.3853564547206166
P13942,0.0
P13987,1.7341040462427744
P13995,97.495183044316
P14136,94.02697495183044
P14151,0.0
P14174,65.51059730250482
P14209,0.0
P14222,90.36608863198458
P14314,0.0
P14317,2.119460500963391
P14324,46.628131021194605
P14406,76.30057803468208
P14543,0.0
P14550,76.6859344894027
P14555,93.44894026974951
P14598,44.3159922928709
P14618,0.0
P14625,0.0
P14649,3.0828516377649327
P14672,92.29287090558766
P14678;P63162,48.94026974951831
P14735,13.680154142581888
P14770,4.046242774566474
P14778,30.828516377649322
P14780,0.5780346820809248
P14854,92.10019267822736
P14866,51.05973025048169
P14868,29.47976878612717
P14923,0.7707129094412332
P14927,99.03660886319847
P15090,11.753371868978805
P15121,65.51059730250482
P15144,3.6608863198458574
P15151,2.5048169556840074
P15153,0.3853564547206166
P15169,0.0
P15170,42.19653179190752
P15291,0.0
P15311,0.5780346820809248
P15374,67.2447013487476
P15498,50.481695568400774
P15502,30.63583815028902
P15529,81.11753371868978
P15531,2.5048169556840074
P15586,86.31984585741812
P15814,17.91907514450867
P15880,35.45279383429673
P15907,0.0
P15924,0.0
P15927,92.29287090558766
P15941,0.3853564547206166
P16035,13.680154142581888
P16050,79.96146435452793
P16070,0.0
P16083,40.07707129094412
P16109,13.102119460500964
P16112,0.0
P16150,0.0
P16152,17.726396917148364
P16157,0.0
P16219,82.27360308285164
P16234,50.86705202312138
P16278,55.49132947976878
P16284,0.1926782273603083
P16333,62.042389210019266
P16401,1.348747591522158
P16402,33.33333333333333
P16403,25.048169556840076
P16452,0.9633911368015413
P16519,72.83236994219652
P16615,41.811175337186896
P16662,87.47591522157995
P16671,0.7707129094412332
P16870,64.54720616570327
P16871,0.0
P16885,55.10597302504817
P16930,63.005780346820806
P16949,7.7071290944123305
P16989,31.984585741811177
P17050,91.32947976878613
P17096,76.878612716763
P17174,54.33526011560693
P17213,78.03468208092485
P17252,54.91329479768786
P17301,0.0
P17568,99.03660886319847
P17612,57.61078998073218
P17655,0.1926782273603083
P17661,88.82466281310212
P17812,74.75915221579962
P17813,23.699421965317917
P17844,5.973025048169557
P17858,8.863198458574182
P17900,11.368015414258188
P17927,4.624277456647398
P17931,20.03853564547206
P17936,0.0
P17980,4.8169556840077075
P17987,7.129094412331407
P18031,72.0616570327553
P18054,50.67437379576107
P18065,1.1560693641618496
P18084,70.90558766859345
P18085,18.304431599229286
P18124,23.121387283236995
P18206,0.0
P18283,98.84393063583815
P18428,0.0
P18433,30.828516377649322
P18440,96.14643545279384
P18564,2.8901734104046244
P18577,3.275529865125241
P18621,41.811175337186896
P18669,8.477842003853564
P18754,93.25626204238921
P18827,0.3853564547206166
P18859,89.98073217726397
P19013,0.1926782273603083
P19021,0.0
P19022,0.0
P19086,36.41618497109826
P19237,68.97880539499036
P19256,6.358381502890173
P19320,0.0
P19338,2.8901734104046244
P19367,26.589595375722542
P19397,59.15221579961464
